ax (m/s^2),ay (m/s^2),az (m/s^2)
0.5065527065527066,0.9657194406856111,0.3433476394849785
0.33475783475783477,0.6152458276950834,0.36202979045695527
0.4173789173789174,0.6215606675687867,0.3966170159050744
0.5216524216524216,0.4817320703653587,0.48901792476647304
0.42307692307692313,0.7600360847992782,0.5579399141630901
0.46951566951566953,0.6147947677041047,0.3895480939156778
0.715954415954416,0.3978349120433018,0.3395607169906589
0.7094017094017094,0.7460532250789355,0.29487503155768735
0.5886039886039887,0.6531348669373026,0.3433476394849785
0.5797720797720798,0.5214253495714931,0.4839686947740469
0.5256410256410258,0.5354082092918357,0.4781620802827568
0.5575498575498576,0.6991429860171402,0.35874779096187825
0.34985754985754985,0.6869643662607126,0.4912900782630648
0.30683760683760686,0.4343707713125846,0.4390305478414541
0.523931623931624,0.7122237257555254,0.49886392325170403
0.4162393162393162,0.8254397834912043,0.321635950517546
0.35897435897435903,0.6427604871447902,0.292097955061853
0.527920227920228,0.0,0.4511486998232769
0.7447293447293448,0.4997744700045106,0.4223680888664478
0.6495726495726496,0.8732521425349571,0.4014137843978793
0.452991452991453,0.5245827695083445,0.472607927291088
0.4247863247863248,0.4623364907532701,0.4748800807876798
0.6210826210826211,0.7514659449706811,0.5624842211562736
0.49059829059829063,0.8926477221470455,0.3958596314062105
0.3945868945868946,0.4000902119981957,0.4115122443827316
0.8014245014245015,0.6959855660802886,0.5690482201464276
0.8350427350427351,0.8565629228687415,0.4839686947740469
0.47663817663817665,0.6323861073522777,0.34006563998990147
0.356980056980057,0.3915200721695986,0.39182024741226956
0.5404558404558405,0.8389715832205683,0.3122948750315576
0.343019943019943,0.5484889490302209,0.3552133299671799
0.3507122507122507,0.6468200270635994,0.4092400908861398
0.37179487179487186,0.8800180423996391,0.5735925271396112
0.3273504273504274,0.5773567884528642,0.4221156273668265
0.45612535612535615,0.6445647271087054,0.4238828578641757
0.4467236467236468,0.7654488046910238,0.545569300681646
0.4227920227920228,0.5705908885881822,0.518555920222166
0.4894586894586895,0.5579612088407758,0.5316839182024741
0.564957264957265,0.6883175462336489,0.5523857611714212
0.5484330484330484,0.825890843482183,0.374147942438778
0.6757834757834759,0.5381145692377085,0.46276192880585704
0.5407407407407407,0.6224627875507441,0.4718505427922241
0.5350427350427351,0.6991429860171402,0.47538500378692244
0.6438746438746439,0.7167343256653134,0.3143145670285281
0.6703703703703704,0.6224627875507441,0.32542287301186557
0.6512820512820513,0.6341903473161931,0.47210300429184543
0.6301994301994303,0.6914749661705006,0.4221156273668265
0.6233618233618234,0.4912043301759135,0.37742994193385504
0.5367521367521368,0.4560216508795669,0.40090886139863663
0.7575498575498576,0.8610735227785294,0.49785407725321884
0.690883190883191,0.4772214704555706,0.42766978035849523
0.6136752136752137,0.424447451511051,0.5331986872002019
0.6051282051282052,0.5741993685160126,0.4506437768240343
0.7356125356125357,0.43797925124041504,0.5071951527392072
0.5692307692307692,0.33288227334235465,0.44963393082554903
0.5911680911680912,0.7997293640054126,0.3559707144660439
0.5712250712250713,0.7280108254397833,0.30825549103761674
0.6680911680911682,0.38249887235002267,0.34864933097702594
0.7772079772079773,0.3121335137573298,0.6064125220903811
0.4777777777777778,0.9508344609833107,0.5364806866952789
0.28945868945868947,0.656743346865133,0.4188336278717495
0.5814814814814815,0.5327018493459629,0.42968947235546573
0.6313390313390314,0.557510148849797,0.4950770007573844
0.6350427350427351,0.6910239061795218,0.397121938904317
0.723931623931624,0.5083446098331077,0.36202979045695527
0.7552706552706554,0.41723049165539017,0.27013380459479924
0.6173789173789175,0.5358592692828146,0.4556930068164604
0.5116809116809118,0.6508795669824086,0.578389295632416
0.5911680911680912,0.447000451059991,0.4577126988134309
0.9153846153846155,0.690572846188543,0.2984094925523857
0.6333333333333334,0.5723951285520973,0.46932592779601107
0.5772079772079772,0.48759585024808305,0.4844736177732895
0.5487179487179488,0.4560216508795669,0.46351931330472096
0.5703703703703704,0.6729815065403698,0.37187578894218626
0.4797720797720798,0.5872801082543977,0.5236051502145922
0.44558404558404563,0.5173658096526839,0.5410249936884625
0.6720797720797721,0.50744248985115,0.5993436001009845
0.760968660968661,0.7239512855209743,0.32946225700580656
0.5635327635327636,0.5394677492106449,0.37919717243120415
0.6222222222222222,0.7248534055029318,0.39787932340318094
0.30512820512820515,0.701849345963013,0.35975763696036345
0.3273504273504274,0.5160126296797474,0.49785407725321884
0.5435897435897437,0.5990076680198466,0.4024236303963645
0.7410256410256411,0.6391520072169597,0.4400403938399393
0.7504273504273505,0.6301308073973838,0.368341327947488
0.49059829059829063,0.656743346865133,0.4483716233274425
0.47549857549857555,0.656743346865133,0.3297147185054279
0.505982905982906,0.5498421290031574,0.4950770007573844
0.3632478632478633,0.7668019846639602,0.5796516031305226
0.6321937321937323,0.6594497068110058,0.4218631658672052
0.5501424501424502,0.6066756878664863,0.3453673314819489
0.5518518518518519,0.5764546684709067,0.3951022469073466
0.5347578347578348,0.564276048714479,0.5220903812168644
0.22905982905982913,0.7230491655390167,0.4362534713456197
0.3581196581196581,0.7406405051871898,0.318353951022469
0.5236467236467237,0.6779431664411366,0.35571825296642257
0.6752136752136753,0.5155615696887685,0.46604392830093405
0.7373219373219374,0.5083446098331077,0.4867457712698813
0.580911680911681,0.6959855660802886,0.4488765463266851
0.5789173789173789,0.5435272891294541,0.48270638727594034
0.5726495726495727,0.5976544880469102,0.4064630143903054
0.6518518518518519,0.5453315290933695,0.41176470588235287
0.6133903133903135,0.7316193053676138,0.4877556172683665
0.6541310541310542,0.4420387911592243,0.5190608432214087
0.4658119658119658,0.7081641858367163,0.39762686190355967
0.4085470085470086,0.864230942715381,0.38677101741984343
0.4447293447293447,0.6057735678845286,0.45291593032062605
0.5253561253561254,0.636445647271087,0.49482453925776315
0.5236467236467237,0.4492557510148849,0.4327190103509214
0.7336182336182336,0.4406856111862876,0.5046705377429941
0.9102564102564104,0.4767704104645918,0.2996718000504922
0.6871794871794872,0.6671177266576455,0.32517041151224435
0.6207977207977209,0.47451511050969764,0.4352436253471345
0.6834757834757835,0.5850248082995038,0.45594546831608174
0.5481481481481482,0.7825890843482182,0.44988639232517036
0.4031339031339031,0.6423094271538115,0.37742994193385504
0.39373219373219376,0.6089309878213801,0.4400403938399393
0.6133903133903135,0.500676589986468,0.44054531683918197
0.5524216524216524,0.663509246729815,0.5099722292350416
0.6891737891737892,0.503382949932341,0.3698560969452158
0.6162393162393163,0.6134415877311682,0.4377682403433476
0.5954415954415955,0.6165990076680198,0.5286543802070184
0.5339031339031339,0.5498421290031574,0.4291845493562231
0.6435897435897436,0.6256202074875957,0.48649330977025995
0.6222222222222222,0.4722598105548037,0.347891946478162
0.6561253561253562,0.5940460081190797,0.37187578894218626
0.6703703703703704,0.5520974289580514,0.4877556172683665
0.6148148148148149,0.447000451059991,0.42489270386266087
0.5245014245014246,0.6350924672981507,0.37667255743499106
0.582905982905983,0.8019846639603067,0.5958091391062862
0.4763532763532764,0.7383852052322958,0.4483716233274425
0.4116809116809117,0.49481281010374367,0.32719010350921474
0.37806267806267807,0.7068110058637799,0.4145417823781873
0.7236467236467237,0.6829048263419035,0.521837919717243
0.6720797720797721,0.6080288678394227,0.3887907094168139
0.7797720797720799,0.708615245827695,0.28629134057056294
0.7230769230769232,0.5899864682002706,0.30623579904064624
0.4643874643874644,0.7207938655841226,0.4127745518808381
0.4133903133903134,0.4393324312133513,0.516031305225953
0.5652421652421653,0.740189445196211,0.45922746781115875
0.5222222222222223,0.7613892647722147,0.38045947992931073
0.5957264957264958,0.32611637347767264,0.390557939914163
0.44131054131054137,0.6346414073071718,0.4349911638475132
0.5096866096866097,0.5376635092467298,0.49532946225700575
0.5284900284900286,0.49075327018493464,0.4809391567785912
0.7301994301994302,0.8168696436626071,0.2825044180762433
0.5125356125356126,0.6220117275597654,0.2860388790709416
0.5680911680911681,0.5128552097428958,0.390557939914163
0.7732193732193733,0.5151105096977897,0.4531683918202474
0.674928774928775,0.701849345963013,0.40368593789447105
0.7341880341880342,0.5629228687415426,0.3733905579399141
0.6356125356125357,0.3888137122237256,0.2766978035849532
0.7843304843304844,0.6531348669373026,0.41176470588235287
0.5230769230769231,0.8028867839422642,0.5405200706892198
0.41139601139601145,0.7573297248534054,0.4418076243372885
0.43162393162393164,0.6156968876860621,0.4407977783388033
0.49743589743589745,0.45015787099684257,0.39813178490280227
0.6441595441595442,0.6666666666666666,0.5276445342085331
0.8313390313390314,0.731168245376635,0.37187578894218626
0.6603988603988604,0.41813261163734783,0.2153496591769754
0.576923076923077,0.48940009021199815,0.4774046957838929
0.6518518518518519,0.740189445196211,0.5003786922494319
