ax (m/s^2),ay (m/s^2),az (m/s^2)
0.33959946625277065,0.13199045507448035,0.267394370817478
0.36845866529693877,0.23451387850376143,0.2020896207846739
0.4596814266013813,0.507070917236133,0.18426059572234615
0.495195716622653,0.47052321536550956,0.17076171106154048
0.4068091853654996,0.30608781591557815,0.3320348379477759
0.3609326060375968,0.20889602663216278,0.49867963521847525
0.3428097660110211,0.2017243285066873,0.6189968508069806
0.40066774234971614,0.25292102029271973,0.5365683637317937
0.4040176203583253,0.26618508572877586,0.5204697546253771
0.40732283332681973,0.28331783691701506,0.5446135677732581
0.46025090586284484,0.2228037893614393,0.6446578533000917
0.4728687796952728,0.09935045091320491,0.7008020600971001
0.454600778288324,0.1685446589379645,0.5591047762760792
0.472824114655158,0.22888965467915917,0.5784755937541004
0.47946803937223287,0.33030123732924144,0.5303847920220444
0.4395989079397692,0.29897463572585,0.4470623933866946
0.4361485335909017,0.2689744406660642,0.42553470673140004
0.4810424820362792,0.32845467135677087,0.46005281459126096
0.4869661829815031,0.31441686877027814,0.44981793727857233
0.47973044648290725,0.24034616609990966,0.3726545072825088
0.4810089832561931,0.27725147757787766,0.3129428552683374
0.5234240219751998,0.4497168382109117,0.3246375147618422
0.680572382489071,0.644360496492175,0.44317510825351
0.7645594072949177,0.7038602331614641,0.5644928487075187
0.6753186571455689,0.7374040143303924,0.6234910116782574
0.4614177800358437,0.7168642188830877,0.6804143157066
0.30615651746682226,0.6996404397947972,0.7856826531951187
0.2580913511732948,0.7144909914888914,0.6116569347854611
0.26058701028970865,0.630361705862847,0.4814984910116782
0.2856608471841484,0.43504184032405935,0.43380133840703317
0.3002942309517562,0.2571798256165515,0.53191838341425
0.32603246031790345,0.23457239643950872,0.555783361763548
0.32137612988593667,0.24961800791942734,0.5049534181865897
0.2759852828692822,0.25016417531973556,0.5445725626558193
0.23235312180714754,0.24016411029980692,0.5867340244062458
0.20117692380702473,0.20007282232004112,0.5938525127935965
0.151682476229824,0.13424014460432124,0.6052929405589818
0.15780716985556448,0.12612565751402804,0.6035953286970213
0.16945357906549574,0.12405152179142909,0.5631314788085553
0.23863972620330415,0.14338844855948352,0.4974166776013646
0.45071491979833733,0.23493000604685338,0.503510038052749
0.6480115682453897,0.2514190599418722,0.599453811835717
0.6816275940617829,0.22732917639256434,0.563049468573678
0.6221728425389842,0.12041040578937445,0.5006806849494816
0.535310505775748,0.08216568378207922,0.4736501115339194
0.47291344473538754,0.1561258525738139,0.4928241044482351
0.4717242380423313,0.40768145436576314,0.6013564492848706
0.4798086103031081,0.5137809738684908,0.6332912347460963
0.48831730044497546,0.6543995734692684,0.6270010497310063
0.4539308026866022,0.5139760336543151,0.5878657656475528
0.4032471484163452,0.42479469957541993,0.6111648733761973
0.3613736733087304,0.5238330548313058,0.5301961684818265
0.3527812362166478,0.4956079038225216,0.5407344836635611
0.3637018385247137,0.4666285216418833,0.5518632725364125
0.4027223341949964,0.4880590901111191,0.3436474872064033
0.4284884792112154,0.5972340522370108,0.20786314132003672
0.6472969276035531,0.9025156210378482,0.3149193019288807
0.593056819514156,0.671655862521863,0.33174780212570526
0.5057534154797863,0.22814192550016582,0.5195676420417268
0.365002707818057,0.10392135189435564,0.34413134759217945
0.3123761243028067,0.16083329540504168,0.24472674189738877
0.33159884094220904,0.36887756097243807,0.3030032148012072
0.4632769623306218,0.5589438162796898,0.3301568035690854
0.4712887539012121,0.42125111346627747,0.41572628264007344
0.3906739396240321,0.25126951410607357,0.37889548615667235
0.37789973815120237,0.21018992321146435,0.39095099068363726
0.41651824846045193,0.2949173921807034,0.45709224511218993
0.4292589511531955,0.32624399378409485,0.4322103398504133
0.4259984032248159,0.31288239845512655,0.41689902899881903
0.44495871275354393,0.27780414697104666,0.48950268993570395
0.4859444701888773,0.24165306666493283,0.5820184359008004
0.5073613569239187,0.21963731883822393,0.5736861960372653
0.506998453472986,0.21477382817833668,0.5385530114158247
0.5070263691230578,0.18418845376107779,0.6175124655557013
0.47097609862040857,0.14951982782722908,0.600675764335389
0.4374047378441302,0.1640387778854219,0.5453270568166907
0.46858651897426734,0.270502408988355,0.5047319905524209
0.4841634517143001,0.33405288720992987,0.5113994226479465
0.4632546298105644,0.3162699367356095,0.5119652932685999
0.4635952007414397,0.299423273233246,0.4999589948825613
0.48381729765341047,0.2935454716870721,0.4135448103923369
0.5053570132487676,0.25289501232127654,0.3546040545860123
0.5216262541105795,0.23166600563072584,0.33729989502689933
0.5636504737285817,0.28108765336575664,0.38860549796614613
0.5987962771689064,0.39347459996488926,0.3089489568298123
0.6046641468139868,0.5157575796981775,0.4137744390499934
0.5403129902686044,0.6871241035377345,0.45423008791497177
0.4891212711670417,0.7062659705199644,0.4751508988321742
0.3513854537130606,0.6333201126145164,0.5439410838472641
0.26233452998419976,0.5844771422440979,0.6018567117176223
0.24547347734086686,0.6640940448247388,0.5382741766172418
0.38677133174400236,0.7109474053797489,0.42220509119538113
0.40876328087052166,0.5604522786233981,0.4313984385251279
0.4473371261396564,0.3568943881299619,0.46767976643485104
0.4330275639128809,0.2764517324559978,0.570430389712636
0.30194125430598906,0.24002106645686905,0.6200219787429471
0.17504229220985873,0.19416901280242396,0.48489371473559895
0.13808755464488504,0.18017022217309606,0.4438721952499671
0.1311421409070353,0.17017015715316747,0.46170122031229494
0.1625751628878182,0.15859010786806158,0.5543399816297073
0.16749390043045936,0.1672182523943589,0.574858942396011
0.14270480316675138,0.16251731155599194,0.535305406114683
0.1656514675257243,0.17052776676051212,0.5259398372916939
0.3285337025643316,0.2551447018511174,0.47757840178454264
0.5885735661126341,0.3486238532110092,0.5669449547303503
0.730262239616774,0.35533390984336705,0.4935129904212045
0.6596244786752349,0.2128557402843972,0.4811048418842671
0.5810307574632491,0.14188648820863595,0.47516730087914966
0.5326864346690041,0.1399228863646708,0.38800682325154173
0.548682102160113,0.2646116034564594,0.48048976512268726
0.5949606668490489,0.38461888568846353,0.6123786248523815
0.5544494754649352,0.5045416420132771,0.652678454271093
0.4529481718040768,0.4477662403526681,0.5904736911166513
0.35843136379116863,0.440444996391394,0.61010694134628
0.30565961889554527,0.46813048199273083,0.48013712111271484
0.3365399110049076,0.5030071716981255,0.4463243012727988
0.32493816683509114,0.6467987438149794,0.5365765647552814
0.400985980760534,0.7275144831890975,0.3004608975200105
0.37495184550362626,0.4402889485627345,0.49781852775226343
0.3473656001027296,0.4322459833939103,0.3163708830862091
0.4345908403168985,0.7191139084129287,0.45292612518042247
0.47290786160537324,0.4544893009707476,0.4129871407951712
0.45079308361853826,0.2656389183284677,0.3034624721165201
0.4325474147316469,0.17769946488598756,0.3332157853300092
0.44376950606048765,0.2789940116645752,0.39621604776276076
0.4950784708923517,0.4418299208707469,0.28023717359926514
0.4681789504832199,0.3677787241789609,0.15739404277653846
0.43344071553394264,0.250320223148395,0.2765303109828106
0.42378748373913383,0.17350567949076395,0.48502493111140266
0.4458966785959545,0.22998198947977558,0.5688311901325285
0.48335389786221955,0.3217056027672482,0.5135644928487074
0.5034475827838603,0.23190657936657588,0.5770896207846739
0.5055021746291406,0.19589204091053908,0.6011678257446529
0.5061051526706902,0.18005968829446228,0.6141090408082928
0.5063173116112355,0.18738093225573638,0.5504690985434981
0.5169308417685122,0.1687072087594848,0.5431701876394174
0.5070542847731295,0.1719517031970299,0.5522979267812622
0.4976522938289664,0.17315457187628008,0.554044744784149
0.47874223247036757,0.24035917008563126,0.5058473297467523
0.4615629414162168,0.3151841039278539,0.434416415168613
0.4162335088297201,0.3180904947366368,0.42296778637974014
0.4041069504385549,0.3079213779023271,0.44670974937672214
0.3939065719023399,0.3029798633281101,0.4425108253510038
0.42307842622731157,0.29242062692215165,0.4216720246686786
0.5112137166338193,0.30708262082328236,0.3944774307833617
0.6735264724109631,0.3137016495555888,0.42164742159821544
0.7115922528487921,0.34514528703047487,0.3681193412937934
0.6830624584754705,0.4023628242056191,0.3213325022962865
0.6043291590131259,0.5561934732995664,0.4632184096575252
0.5119395235356846,0.6812788119558646,0.5288429996063508
0.3187632250392215,0.8689978478403632,0.5404474478414906
0.32238109328851944,0.9178018062536168,0.44730022306783884
0.35428868132052194,0.7414742618612605,0.46909854349822855
0.3295051671868283,0.37567214351198647,0.6076056291825219
0.3415926436678931,0.19357082945922927,0.63714571578533
0.33713172278642856,0.23815499450581606,0.6241306915103004
0.34211745788924186,0.2988641018472162,0.5390040677076499
0.3071223989593046,0.3191958335229748,0.4234434457420286
0.2780119590644907,0.2870044668690954,0.4407312032541661
0.2716025258080185,0.24623046963894435,0.5924255347067313
0.2536360134218446,0.18604802371926998,0.6969967851987928
0.20834566274544836,0.18429248564685077,0.6828500196824563
0.18413721100323266,0.18774504385594187,0.6175698727201154
0.16918000569479263,0.16933140007412276,0.5312623015352316
0.22296229712301313,0.19765408097581913,0.5642632200498622
0.49343703066813316,0.30614633385132545,0.6809719853037659
0.5778037083149555,0.3328110065735148,0.6457649914709355
0.5633713172278643,0.31970949095897894,0.44334732974675234
0.5501169665738006,0.25098342642019783,0.4190394961291169
0.5294370530006532,0.2300990253512702,0.37564788085553075
0.5790264137880979,0.3303337472935455,0.5654523684555832
0.5857205866753019,0.386849069239722,0.6589604382626951
0.5264779940930484,0.501953848854674,0.797697152604645
0.4427087113577614,0.5327017730934532,0.7355415955911297
0.3628364533724897,0.4916416881774264,0.6584601758299435
0.42676329203678165,0.5621362947743483,0.5206501771421073
0.450837748658653,0.6020000130039858,0.28571545728906966
0.3830585502844605,0.7058303369982901,0.3622310064296024
0.47521927743131354,0.6601343311725045,0.2620555045269649
0.4440430794311907,0.41235638723268686,0.32057800813541526
0.43206168242039855,0.2933894238584126,0.3631905261776669
0.36371300478474244,0.3092347804602111,0.3168383414250098
0.3573873184784854,0.3254962646051015,0.27908903031098276
0.36063670014683635,0.3307238668651942,0.26565575383807893
0.3901993735728124,0.30787586395230143,0.28669958010759744
0.4354338929490651,0.33477460841747997,0.31242619078861034
0.45147422548028876,0.35000877769036215,0.34422975987403226
0.43424468625600887,0.34009974057048487,0.4106252460307046
0.41037122231465406,0.2912112562500407,0.5352561999737566
0.38505172769958296,0.24336959278018716,0.8194462668941083
0.47342150956669327,0.2858471121398709,0.5643124261907886
0.45611938965222687,0.2881033036625726,0.4836471591654638
0.51292215441821,0.3023231620491681,0.6179717228710142
0.5444612558692654,0.35902053979544735,0.5680438918777063
0.5403520721787048,0.3696578001157355,0.6257462931373835
0.5483191987091803,0.3319137315587228,0.6617323842015483
0.5693117675631313,0.34253148590042853,0.6348740322792283
0.6007782883240003,0.4311211386289898,0.6083437212964178
0.6120282953029127,0.4337544457376186,0.5685359532869702
0.630737363980995,0.39885174806078066,0.49243045532082397
0.6578211276806003,0.3957437954733126,0.5430061671696628
0.6707795724439035,0.407167796929759,0.7357958273192493
0.7012467129322041,0.44865051138173856,0.6312327778506757
0.7620190831383891,0.5305040995064988,0.60284083453615
0.8186822696540135,0.414840148505517,0.6294285526833748
0.7085550301209864,0.2818288805518892,0.5860123343393255
0.4941963363500846,0.19855135599061113,0.6993914840572103
0.3785920462729816,0.29431920883750873,0.396453877443905
0.32075081932432964,0.6046983400412227,0.022060753181997073
0.31717203298513214,0.7143284416673712,0.0
0.2296285543601454,0.7590751565354783,0.4024406245899488
0.327562237941835,0.6759146678456948,0.7522306783886628
0.3275454885517919,0.490412811526733,0.6372851331846214
0.349693765318713,0.40751890454424283,0.5988797401915759
0.3801106576368844,0.28876650693437544,0.5125393649127411
0.46520872531558644,0.2639874121418215,0.48145748589423953
0.4649742338549838,0.33476160443175834,0.5980350347723395
0.429426445053626,0.41647214871358074,0.5896125836504396
0.3424859444701889,0.40003511076144843,0.45334437737829675
0.19644801268487144,0.30828548950253254,0.3979382626951843
0.012193555951337476,0.12514385659204547,0.48604185802388133
0.0,0.06120325879882188,0.54583552027293
0.06043179927530973,0.054343656330665346,0.5564968508069806
0.126764966975786,0.10545582220950722,0.48379477758824296
0.17505904159990177,0.13465627214741321,0.4714276341687442
