ax (m/s^2),ay (m/s^2),az (m/s^2)
4.0192,4.9429,-0.8429
4.1754,4.8568,-0.7123
4.6063,4.2882,-0.6245
5.2341,3.4658,-0.6332
5.0645,1.9431,-0.3015
2.1999,-0.3954,1.6158
-5.8768,-4.9174,3.9973
-11.3931,-4.5646,-0.5443
-7.1504,-0.2046,-3.1126
-3.6786,-0.5001,-2.2215
-2.086,-6.7181,0.8611
4.1784,-5.0042,6.7499
6.6655,3.3748,1.4159
6.9563,3.9135,0.3889
7.219,3.0163,-1.4487
6.1245,-0.0792,-4.2052
-0.3152,-2.5797,-3.0896
-3.0001,-2.0086,-1.7806
-3.706,-0.837,-1.0547
-4.752,0.5035,0.0725
-5.276,1.1025,1.4833
-2.6139,1.7425,0.3955
-0.7866,1.6802,-0.9819
1.0917,0.9414,-2.2186
1.7155,0.1688,-1.8016
0.4997,-0.3065,-0.7912
-0.6527,-0.001,1.1938
-0.0615,0.3078,2.4693
0.46,0.2719,2.031
0.2181,-0.2861,0.5936
-0.0462,-0.4886,0.2957
-1.9564,0.0227,2.1834
-4.2716,0.0373,0.4853
-4.7822,0.1747,-0.4328
-4.6468,-0.025,-1.0387
-4.7427,-1.2669,-1.1087
-5.1935,-4.3266,-0.4663
-3.3485,-3.3927,5.2458
-2.7476,-3.5664,5.8189
-1.268,-2.8012,3.4876
-0.1131,-1.5749,0.95
0.658,-2.9406,-1.4226
3.0995,-5.2246,-2.3384
4.6664,-4.4331,-1.9119
3.4043,-2.1401,-1.8078
2.4721,0.8247,-2.6046
0.6175,1.5555,-2.4806
-1.1871,0.9628,-0.4152
0.6618,0.4812,-0.6924
1.4227,0.048,-0.2462
2.3926,-0.0866,0.3229
3.4975,0.5556,-0.187
5.7804,1.7565,-1.4928
6.2993,2.2169,-1.791
6.3157,2.2655,-1.7418
6.0716,2.4894,-1.3384
5.379,2.5997,-1.1997
3.8177,0.3669,-0.0533
-1.6533,-5.1585,3.4392
-3.8529,-6.0453,4.3198
-12.077,-4.9077,4.4693
-11.1372,-0.082,2.1124
-4.1398,-0.6215,2.0366
-1.2727,-7.3506,-0.3774
-0.1527,-7.4233,-1.1406
2.5607,-7.0928,-2.6323
6.3156,-1.5272,-3.2129
9.1603,5.6429,-2.153
8.574,2.1458,1.433
8.574,2.1458,1.433
6.1029,-0.002,1.3674
1.7666,-4.4109,-2.5597
-6.6368,-2.0988,-4.1208
