ax (m/s^2),ay (m/s^2),az (m/s^2)
0.2332,0.0485,-0.0921
0.1901,0.0334,-0.1165
0.2329,0.0565,-0.0985
0.2482,0.0444,-0.071
0.2439,0.06,-0.0382
0.1839,0.0741,-0.0937
0.1603,0.0378,-0.1148
0.185,0.0158,-0.1108
0.2377,0.0736,-0.1179
0.2473,0.0308,-0.141
0.2068,0.0282,-0.1367
0.1975,0.0409,-0.1322
0.2214,0.0385,-0.0995
0.2423,0.0243,-0.0775
0.2091,0.0178,-0.102
0.185,0.0593,-0.1141
0.2138,0.054,-0.0765
0.2274,0.0333,-0.0792
0.2035,0.0396,-0.1392
0.1821,0.0191,-0.1236
0.2111,0.036,-0.0733
0.2116,0.0461,-0.103
0.1805,0.0359,-0.0881
0.2229,0.025,-0.1255
0.1871,0.1002,-0.1516
0.1997,0.0634,-0.0682
0.224,0.071,-0.1073
0.2352,0.0095,-0.0994
0.236,-0.0683,-0.1297
0.1775,0.0434,-0.0883
0.1303,0.0761,-0.0846
0.1163,0.0436,-0.0872
0.2268,0.0704,-0.1985
0.3014,0.0589,-0.1054
0.2305,0.0292,-0.0674
0.2215,0.0287,-0.1225
0.1831,0.0071,-0.0989
0.1771,0.0294,-0.0941
0.1998,-0.0038,-0.0989
0.2303,0.0406,-0.1495
0.2421,0.074,-0.1073
0.2592,0.0771,-0.092
0.2508,0.0077,-0.1086
0.1939,0.0075,-0.1656
0.1104,0.092,-0.1237
0.1387,0.013,-0.1088
0.2207,0.1084,-0.1369
0.2414,0.0123,-0.0928
0.2201,0.0502,-0.1127
0.2,0.0776,-0.1325
0.217,0.0438,-0.0933
0.1807,0.0228,-0.1142
0.2041,-0.0033,-0.0553
0.1954,0.0173,-0.0609
0.188,0.0425,-0.1093
0.1917,0.0619,-0.1156
0.185,0.1116,-0.1221
0.2125,0.0417,-0.1402
0.2221,0.0226,-0.1076
0.1707,0.0155,-0.0748
0.1542,0.0306,-0.0924
0.199,0.0427,-0.086
0.2337,0.0401,-0.1303
0.2195,0.044,-0.1113
0.2004,0.0938,-0.0374
0.2483,0.104,-0.0743
0.2273,-0.0092,-0.1225
0.2534,-0.0611,-0.1324
0.2344,-0.0008,-0.1157
0.0989,0.1025,-0.0762
0.1005,0.0934,-0.0967
0.199,0.0817,-0.0726
0.299,0.0575,-0.0879
0.2842,0.023,-0.1044
0.1271,0.0195,-0.1304
0.135,0.0226,-0.0968
0.1636,0.0006,-0.0348
0.2098,0.0264,-0.1555
0.2304,0.0717,-0.1634
0.2348,0.0889,-0.0801
0.1894,0.0288,-0.0211
0.2288,0.0173,-0.0873
0.2059,0.0429,-0.0963
0.1776,0.049,-0.1098
0.1871,0.0407,-0.08
0.1925,0.0471,-0.1291
0.2271,0.0327,-0.1397
0.2577,0.0448,-0.1025
0.2661,0.031,-0.1541
0.1895,-0.0029,-0.1172
0.1724,0.0186,-0.1259
0.2011,0.0376,-0.055
0.2529,0.0318,-0.1109
0.2388,0.0681,-0.0992
0.2612,0.0539,-0.0864
0.1988,0.0194,-0.0798
0.197,0.0347,-0.1221
0.2045,0.0417,-0.1139
0.1598,0.0182,-0.0427
0.1811,0.0399,-0.0849
0.1843,0.0313,-0.1593
0.2272,0.0606,-0.0964
0.2407,0.0587,-0.0761
0.1736,0.0941,-0.1006
0.2052,0.1018,-0.0489
0.2118,-0.0357,-0.1054
0.2019,-0.018,-0.1377
0.1946,0.0372,-0.0794
0.1974,0.11,-0.0631
0.1634,0.0808,-0.0401
0.2526,0.0718,-0.1002
0.2421,0.0565,-0.1036
0.2194,0.0051,-0.1224
0.2357,0.0039,-0.1194
0.1634,0.0257,-0.0787
0.154,-0.0048,-0.0431
0.1893,0.047,-0.1385
0.224,0.0162,-0.2126
0.2078,-0.0094,-0.1676
0.1813,0.0512,-0.0707
0.2673,0.0453,-0.1146
0.2745,0.0364,-0.0833
0.2686,0.0496,-0.0951
0.1976,0.0747,-0.0666
0.1688,0.0364,-0.0642
0.1994,0.0517,-0.0693
0.2683,0.0591,-0.0898
0.2442,0.0477,-0.173
0.2104,0.0214,-0.1097
0.2335,0.0648,-0.143
0.2298,0.0328,-0.1422
0.1873,0.0448,-0.1187
0.1848,0.0635,-0.1583
0.2455,0.0682,-0.1376
0.1612,0.0226,-0.0713
0.1881,0.0255,-0.0497
0.204,0.0325,-0.1269
0.2322,0.0448,-0.076
0.2191,0.0065,-0.0217
0.2329,0.0423,-0.0891
0.2259,0.0597,-0.0791
0.1902,0.0222,-0.1243
0.2025,0.0791,-0.1064
0.2266,0.0652,-0.0859
0.2144,0.0133,-0.0713
0.2292,-0.0154,-0.1452
0.2289,0.0065,-0.0827
0.2239,0.0554,-0.0731
0.1203,0.0349,-0.1457
0.1111,0.0906,-0.1441
0.2241,0.0661,-0.0947
0.2792,0.0892,-0.0545
0.3212,0.0267,-0.0743
0.2809,-0.0025,-0.0749
0.1995,-0.0197,-0.0415
0.1952,0.0496,-0.0757
