ax (m/s^2),ay (m/s^2),az (m/s^2)
0.243646408839779,0.2910284463894967,0.5080924855491329
0.2348066298342542,0.5776805251641137,0.3999999999999999
0.243646408839779,0.6148796498905909,0.6317919075144508
0.7845303867403317,0.5399343544857768,0.3820809248554913
0.8624309392265195,0.5087527352297593,0.538150289017341
0.6403314917127072,0.7653172866520788,0.4653179190751444
0.9657458563535912,0.5114879649890591,0.6312138728323698
0.8966850828729283,0.5464989059080962,0.4456647398843929
0.5546961325966853,0.8408096280087527,0.27687861271676284
0.5475138121546961,0.4420131291028446,0.47514450867052016
0.12762430939226527,0.3408096280087527,0.9999999999999999
0.42430939226519343,0.7330415754923414,0.6312138728323698
0.5922651933701659,0.41192560175054704,0.6416184971098264
0.7629834254143648,0.12253829321663018,0.4456647398843929
0.5668508287292817,0.3419037199124726,0.591907514450867
0.4944751381215469,0.5147702407002188,0.6601156069364161
0.3966850828729282,0.6471553610503282,0.6930635838150287
0.5640883977900553,0.6334792122538293,0.3046242774566472
0.4099447513812156,0.3386214442013129,0.18843930635838158
0.5458563535911602,0.3796498905908096,0.183236994219653
0.48176795580110504,0.5979212253829321,0.6023121387283236
0.2988950276243095,0.5634573304157549,0.5815028901734103
0.6348066298342543,0.41849015317286653,0.3531791907514451
0.6011049723756907,0.4048140043763676,0.2924855491329479
0.45911602209944763,0.5235229759299781,0.5040462427745663
0.508839779005525,0.16630196936542668,0.7421965317919074
0.41546961325966864,0.43435448577680524,0.46705202312138716
0.5364640883977903,0.5722100656455142,0.5664739884393062
0.0939226519337017,0.6105032822757112,0.5184971098265895
0.3701657458563537,0.399343544857768,0.5046242774566473
0.7790055248618786,0.512035010940919,0.3369942196531792
0.5955801104972376,0.48468271334792123,0.6809248554913293
0.3530386740331493,0.32275711159737414,0.6514450867052022
0.7928176795580113,0.5262582056892778,0.5092485549132947
0.7624309392265194,0.5946389496717723,0.561271676300578
0.6983425414364643,0.48194748358862144,0.2878612716763005
0.738121546961326,0.5158643326039387,0.7184971098265895
0.396132596685083,0.3134573304157549,0.5965317919075143
0.5729281767955803,0.013676148796498866,0.8208092485549131
0.6392265193370166,0.24507658643326036,0.29653179190751444
0.6972375690607737,0.34518599562363234,0.26184971098265886
0.5337016574585636,0.5021881838074398,0.8716763005780346
0.588950276243094,0.45131291028446385,0.34335260115606925
0.694475138121547,0.2538293216630197,0.7017341040462426
0.4176795580110498,0.4425601750547046,0.35606936416184964
0.788950276243094,0.5809628008752735,0.2179190751445086
0.5143646408839779,0.42341356673960606,0.8953757225433525
0.5850828729281767,0.199671772428884,0.3554913294797687
0.5486187845303867,0.537746170678337,0.5098265895953756
0.5922651933701659,0.5968271334792122,0.4069364161849711
0.4447513812154697,0.3966083150984683,0.42369942196531785
0.2651933701657459,0.3517505470459518,0.11271676300578037
0.4491712707182321,0.17997811816192558,0.6028901734104045
0.6265193370165747,0.4387308533916849,0.5346820809248555
0.4674033149171271,0.5388402625820569,0.3849710982658958
0.5734806629834255,0.3911378555798687,0.23294797687861257
0.5618784530386742,0.3063457330415755,0.5664739884393062
0.7580110497237571,0.612144420131291,0.3346820809248554
0.6591160220994476,0.5278993435448578,0.4219653179190751
0.7370165745856356,0.7051422319474836,0.3705202312138728
0.5950276243093924,0.35612691466083146,0.38554913294797677
0.4138121546961326,0.4907002188183807,0.5479768786127167
0.4674033149171271,0.4638949671772429,0.32601156069364157
0.49502762430939234,0.24070021881838072,0.7421965317919074
0.5657458563535913,0.05251641137855578,0.2202312138728323
0.7005524861878454,0.387308533916849,0.24335260115606927
0.4359116022099448,0.9693654266958425,0.9653179190751444
0.2966850828729282,0.4638949671772429,0.4254335260115606
0.48674033149171275,0.41192560175054704,0.3999999999999999
0.5530386740331492,0.5136761487964989,0.0
0.49558011049723766,0.649890590809628,0.18612716763005777
0.6265193370165747,0.4797592997811816,0.821965317919075
0.7337016574585635,0.26367614879649887,0.5202312138728323
1.0,0.4070021881838074,0.3265895953757224
0.501657458563536,0.40153172866520787,0.17398843930635843
0.3491712707182321,0.29431072210065645,0.6780346820809247
0.38618784530386757,0.20514223194748357,0.7086705202312138
0.44806629834254147,0.5235229759299781,0.5167630057803467
0.4486187845303868,0.6389496717724289,0.5641618497109826
0.21160220994475137,0.5842450765864333,0.8109826589595375
0.699447513812155,0.4863238512035011,0.33757225433526006
0.6359116022099449,0.6788840262582057,0.3999999999999999
