ax (m/s^2),ay (m/s^2),az (m/s^2)
0.409534168656091,0.7177814088205483,0.45527735822693005
0.40659123334887204,0.7315096360901604,0.38738996493516
0.4122793387106648,0.7353546939644133,0.3042057847005516
0.4335108511910648,0.7340489613654644,0.23822134098061784
0.46433868712124426,0.7252911747625694,0.22639776968987244
0.5268560504395569,0.7193432381447054,0.26692527263412136
0.5948590451705255,0.7155522852123979,0.254655905464659
0.6429301276527619,0.7061849162635847,0.2016793862654947
0.684682139443338,0.6822849599082379,0.17951601205644974
0.7560330173797989,0.7345034428778057,0.2631260271602802
0.7840356354150482,0.7902603890506025,0.2379685015270172
0.7553643824779988,0.8273042393025511,0.19736115454478917
0.7398539362348322,0.8586021447198986,0.22754220090090688
0.7462200938914081,0.8745703165860502,0.2482683824263272
0.7516633470356402,0.8838907945851773,0.23203342803723392
0.7639200840031455,0.8622271758302402,0.24584644660762642
0.7682473760788802,0.8535775991112361,0.2353802239625265
0.78631935321345,0.8461832570453651,0.21553898052470838
0.8086432832798898,0.8463527858634606,0.19937721650376264
0.802578482198773,0.8568202886318302,0.18342171624759634
0.7316231347676023,0.8795587922334158,0.175117936297765
0.6927622626228382,0.8998265034861617,0.20221167985202237
0.6758580422181728,0.9082885164064218,0.26540158224268595
0.5124191869964638,0.8852614531144607,0.1822240556779091
0.7101091004977093,0.8359429950331663,0.13953411003839167
0.5989979893865982,0.37201115283203295,0.31428609449541894
0.41590503500915843,0.21609874512604643,0.24832161178498
0.40474071562769287,0.5690793863778183,0.22906589129234228
0.594058566766962,0.8106759871446657,0.23993133412733791
0.7056640910096859,0.8109825818156896,0.2375626276672899
0.7050660865552589,0.7850194236741583,0.1988050008982454
0.6233702024268623,0.7436291430859294,0.2072019322257191
0.5616156479401808,0.694732703551809,0.23353050374934292
0.5434353707863053,0.6799259844394187,0.26611352491466667
0.5336554081733554,0.7123817356143975,0.2577032862475298
0.5174857444213719,0.7594566421030229,0.2639178138702401
0.5350020953699388,0.8115452732119217,0.26553465563931783
0.5705009582197361,0.8371729807133916,0.2561995568655892
0.5937666275844858,0.8248659099188785,0.23182051060262288
0.5918643142018996,0.7860113476098239,0.2126113657988063
0.5880314352577777,0.775219215189782,0.20965048272374626
0.6049639078413923,0.8171252962245571,0.25464259812499584
0.5499474980341192,0.8347130093529409,0.46710758318750706
0.5114397781262213,0.8421434213801088,0.5585290066736308
0.47282375819901784,0.8477703353424301,0.3068938673125162
0.5187147142056665,0.8630676059284588,0.27276719474626226
0.5687163622494386,0.8596193176284721,0.4061533138602596
0.5827341517047836,0.84212899339559,0.41366530710013105
0.5387737612596706,0.8161297652927617,0.36477414117756646
0.46668832667052784,0.7780254581786833,0.3914353961927701
0.4201993662094523,0.7734770360591402,0.3520057487707345
0.425185875794004,0.8002950522834088,0.3893261828561543
0.38883003018274453,0.779580073510581,0.3572554942678634
0.4375367866913403,0.7586486749699717,0.29030626842234836
0.5509410329938363,0.7015715682137073,0.2544230270205532
0.6274385161955617,0.65604767006085,0.19143273472483746
0.6590291609573722,0.5581177251396808,0.36893268482231373
0.5687399057318963,0.5578472004299538,0.4955786363969047
0.5284475898537009,0.6364183971230598,0.5438643183647941
