time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.498318,0.0688,-0.0267,0.1927,0.206
2.524192,0.0279,0.0055,0.2367,0.238
2.538371,-0.0305,-0.0538,0.3035,0.310
2.558490,-0.0900,-0.0756,0.2076,0.239
2.579437,0.0142,-0.0816,0.0936,0.125
2.599391,0.1177,0.0301,0.1696,0.209
2.626310,0.2483,-0.0649,0.3170,0.408
2.639319,0.1960,-0.0377,0.3509,0.404
2.659718,-0.0070,-0.0017,0.2535,0.254
2.680337,-0.0294,0.0323,0.0656,0.079
2.700343,0.0401,-0.0026,0.1636,0.168
2.727424,-0.0073,-0.0752,0.3874,0.395
2.741193,-0.1133,-0.0704,0.3536,0.378
2.761202,-0.1166,-0.1079,0.1786,0.239
2.781637,-0.0250,-0.0523,0.0890,0.106
2.801537,-0.0248,0.0304,0.2065,0.210
2.830943,-0.1155,-0.0345,0.2765,0.302
2.842133,-0.0727,-0.0541,0.2592,0.275
2.862087,-0.0587,-0.0577,0.2677,0.280
2.882342,-0.0349,-0.0732,0.2299,0.244
2.902860,0.0428,-0.1197,0.2662,0.295
2.928831,0.0197,-0.0733,0.1603,0.177
2.943319,0.1138,-0.0153,0.1128,0.161
2.963142,0.1727,-0.0210,0.2060,0.270
2.983688,0.1927,-0.0523,0.0000,0.200
3.004006,0.1412,-0.0787,0.2511,0.299
3.034817,0.0285,0.0156,0.4033,0.405
3.045800,0.0135,0.0445,0.2818,0.286
3.064464,0.0033,0.0894,0.2415,0.258
3.084973,-0.0887,-0.0024,0.2948,0.308
3.104583,-0.1707,-0.1244,0.3109,0.376
3.126172,-0.0706,-0.0916,0.1231,0.169
3.145196,-0.0399,-0.0227,0.1539,0.161
3.165529,0.0923,0.0237,0.3406,0.354
3.188207,0.0138,-0.0605,0.3519,0.357
3.205888,0.0370,-0.0798,0.1228,0.151
3.228878,-0.0049,0.0145,0.0781,0.080
3.246433,0.0414,0.0078,0.2985,0.302
3.266275,0.0785,-0.0408,0.3500,0.361
3.286851,0.0671,-0.0595,0.3448,0.356
3.307029,-0.0987,-0.0695,0.2064,0.239
3.330531,0.0028,0.0323,0.1558,0.159
3.347832,0.0368,0.0012,0.2469,0.250
3.367290,0.0277,-0.0406,0.2653,0.270
3.388298,0.0573,-0.0773,0.1454,0.174
3.408215,0.0153,-0.0215,0.2307,0.232
3.432412,0.0650,-0.0233,0.2789,0.287
3.449210,0.0520,-0.0668,0.1373,0.161
3.469659,0.0665,-0.0339,0.1810,0.196
3.489187,-0.0307,-0.0358,0.3032,0.307
3.509684,0.0398,-0.0100,0.2571,0.260
3.535995,0.0277,-0.0212,0.2917,0.294
3.550841,0.0354,-0.0710,0.3689,0.377
3.570373,0.0323,-0.0439,0.0646,0.085
3.590630,0.0048,-0.0318,0.0914,0.097
3.610754,-0.0021,-0.0355,0.3871,0.389
3.635234,-0.0532,-0.0361,0.3185,0.325
3.651511,0.0805,-0.0465,0.2190,0.238
3.672002,0.0413,-0.0476,0.2588,0.266
3.691734,-0.1133,-0.0857,0.4507,0.473
3.711978,-0.0952,0.0203,0.3429,0.356
3.737730,0.0016,-0.0790,0.1730,0.190
3.752787,0.0607,-0.0648,0.0368,0.096
3.772417,0.0953,-0.0828,-0.0299,0.130
3.792766,0.1456,0.0616,0.1065,0.191
3.813051,0.1917,0.0681,0.2383,0.313
3.840425,0.0929,0.0545,0.3226,0.340
3.853192,0.0976,-0.0781,0.2524,0.282
3.874683,-0.0008,-0.1311,0.1444,0.195
3.894435,-0.0468,-0.1157,0.2928,0.318
3.914570,-0.0194,-0.0508,0.2579,0.264
3.941399,-0.0169,-0.0680,0.2834,0.292
3.954610,-0.0349,-0.0304,0.2394,0.244
3.975443,-0.0929,-0.0182,0.1387,0.168
3.995633,-0.1338,-0.0954,0.2380,0.289
4.015663,-0.0473,-0.0202,0.3859,0.389
4.043630,0.0044,-0.0170,0.2731,0.274
4.056315,0.0096,-0.0565,0.2260,0.233
4.076214,-0.0023,-0.0173,0.1975,0.198
4.096458,0.0525,0.0083,0.1921,0.199
4.116502,0.0380,-0.0281,0.3552,0.358
4.136839,0.0135,0.0092,0.2997,0.300
4.157490,0.1238,-0.0307,0.1431,0.192
4.177085,0.1258,-0.0719,0.1434,0.204
4.197451,0.0469,-0.0333,0.3080,0.313
4.222777,0.0211,-0.0199,0.3143,0.316
4.238301,0.0141,-0.0601,0.3015,0.308
4.258095,-0.0496,-0.0724,0.2537,0.268
4.278221,-0.0333,-0.0474,0.1741,0.184
4.298259,-0.0140,-0.0110,0.1893,0.190
4.327630,0.0637,0.0150,0.2928,0.300
4.338440,0.0838,0.0164,0.3052,0.317
4.359389,-0.0212,-0.0301,0.2599,0.262
4.379620,-0.0014,-0.0293,0.1406,0.144
4.399732,-0.0544,-0.0577,0.2935,0.304
4.426453,0.0823,-0.0491,0.2561,0.273
4.439831,0.1751,0.0250,0.1302,0.220
4.460672,0.1526,-0.0625,0.1803,0.244
4.480518,0.0005,-0.0390,0.3012,0.304
4.500669,-0.0811,-0.0550,0.3115,0.327
4.529095,0.0568,-0.0723,0.0299,0.097
4.541061,0.0780,-0.0805,0.0593,0.127
4.562322,0.1690,0.0201,0.1568,0.231
4.582252,0.2543,0.0171,0.3166,0.406
4.602128,-0.0659,-0.0187,0.4003,0.406
4.629002,-0.1788,-0.0811,0.2530,0.320
4.642265,-0.1579,-0.1451,0.1281,0.250
4.662651,-0.0055,-0.1133,0.2169,0.245
4.682932,0.1551,-0.0019,0.1808,0.238
4.703080,0.1636,0.0914,0.2776,0.335
4.731504,0.0471,-0.0341,0.2531,0.260
4.743307,-0.0126,-0.0267,0.3178,0.319
4.763575,-0.0752,-0.0996,0.1843,0.223
4.783803,-0.1011,-0.0921,0.3327,0.360
4.804061,0.0412,-0.0181,0.2757,0.279
4.827286,0.0216,-0.0641,0.1119,0.131
4.844580,0.1336,-0.0193,0.1520,0.203
4.864650,0.0427,-0.0550,0.2648,0.274
4.885910,-0.0018,-0.0489,0.3391,0.343
4.905592,-0.0380,-0.0619,0.1369,0.155
4.925940,0.1008,-0.0709,0.0028,0.123
4.945735,-0.0368,-0.0584,0.3567,0.363
4.966079,-0.0333,0.0176,0.3530,0.355
4.986219,0.0279,0.0068,0.2283,0.230
5.006421,0.0006,-0.0683,0.2779,0.286
5.028429,-0.0097,-0.0883,0.2835,0.297
5.047144,-0.0199,-0.0913,0.2368,0.255
5.067353,-0.0421,-0.0287,0.2636,0.268
5.087249,0.0832,-0.0238,0.1870,0.206
5.107420,0.1100,-0.0336,0.1848,0.218
5.133221,0.0340,-0.0428,0.3087,0.314
5.148328,0.0230,-0.0183,0.2921,0.294
5.168030,-0.0114,-0.0546,0.1262,0.138
5.188137,-0.0135,-0.0667,0.2628,0.271
5.208358,0.0169,-0.0106,0.2767,0.277
