time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.506976,-2.6014,-2.4314,0.4148,3.585
2.536842,-0.1787,0.4033,1.0718,1.159
2.558862,0.8759,0.5581,-0.5512,1.176
2.567661,1.3619,0.4124,-1.0033,1.741
2.587797,1.6905,0.2143,-1.2881,2.136
2.607575,3.0661,1.4071,0.2527,3.383
2.628855,4.3227,3.4859,2.1507,5.955
2.648089,3.0853,2.0859,0.9057,3.833
2.669232,-0.2220,-1.3016,-0.3506,1.366
2.688404,-5.0542,-4.7498,-1.7388,7.150
2.708599,-6.9733,-5.0172,-1.7866,8.774
2.729732,-4.1399,-2.1834,-1.0047,4.787
2.749690,-1.4275,0.1231,0.4414,1.499
2.769778,1.1387,0.3322,1.8628,2.208
2.789531,1.6696,2.3277,0.6096,2.929
2.809600,0.0942,1.4702,-0.2157,1.489
2.830357,-1.2268,0.4898,-1.2730,1.835
2.850597,-2.0307,1.6193,-0.7611,2.706
2.870563,-1.7054,1.0180,1.8729,2.730
2.890479,-0.4796,2.0270,4.5186,4.976
2.910571,-1.3345,-0.5670,-2.0888,2.543
2.931551,1.5148,0.1042,-1.7607,2.325
2.957294,6.0462,-3.1531,0.5589,6.842
2.979040,1.7494,-6.1072,0.4886,6.372
2.991815,-0.2859,-6.0397,-0.1927,6.050
3.012282,-0.0109,-5.8074,-3.2369,6.649
3.033419,-0.4538,-2.9995,-2.1173,3.699
3.058683,-1.5694,-2.4440,0.3521,2.926
3.077882,-0.0442,-1.3751,0.2402,1.397
3.092654,-0.5886,-0.7036,-1.7298,1.958
3.112606,0.0279,-0.2258,-0.8710,0.900
3.132866,1.0003,-0.4100,0.5265,1.203
3.160866,-0.3505,-1.9057,0.4607,1.992
3.181061,0.4615,-2.1901,-0.5139,2.296
3.193952,0.9979,-2.4311,-1.4058,2.980
3.214126,1.4666,-1.7505,-1.6096,2.794
3.234097,1.7331,-0.2092,0.3546,1.781
3.255017,1.2452,2.4835,3.0620,4.135
3.274605,0.4735,2.9191,2.2480,3.715
3.294931,-1.7777,2.5612,-0.1587,3.122
3.315201,-2.1524,1.1098,-1.1282,2.672
3.335462,1.3780,-3.8064,-1.8068,4.433
3.355470,-0.7512,-1.0538,-2.4258,2.749
3.379991,-1.2977,1.1549,0.1438,1.743
3.402259,-0.3569,1.6418,0.3936,1.726
