time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.512329,-0.5263,1.6599,-1.9218,2.593
2.521841,-0.4892,1.2499,-1.9719,2.385
2.542469,1.2630,-3.5678,-1.4328,4.047
2.561895,1.4653,-9.3619,-1.1927,9.551
2.585050,2.2569,-11.4735,-1.0509,11.741
2.611040,3.9015,-5.6477,-0.4076,6.876
2.622720,0.0648,0.6267,-0.7829,1.005
2.643070,-0.0422,1.4750,-2.7439,3.116
2.663105,0.8376,-0.5100,-1.2827,1.615
2.688840,0.7434,-0.7422,0.0655,1.052
2.709038,0.6996,-0.9402,-0.2604,1.201
2.724064,0.2409,-0.9618,0.3220,1.043
2.743825,-1.5089,2.1080,2.4876,3.593
2.764606,-1.9939,1.2678,1.6549,2.885
2.798655,-0.1937,-1.5638,0.3833,1.622
2.827739,-1.3878,1.2224,0.6939,1.975
2.828145,-1.3878,1.2224,0.6939,1.975
2.845849,-1.9556,2.5433,0.1676,3.213
2.865267,-1.9260,3.7713,0.0854,4.236
2.898966,-1.6066,3.6472,-0.4338,4.009
2.919233,-1.3021,0.4995,-1.1280,1.794
2.929013,-0.9396,-0.5829,-1.2309,1.655
2.946867,1.1972,-4.3885,-1.0195,4.662
2.966380,3.5297,-6.6807,-0.1271,7.557
2.987275,4.7734,-5.2482,0.1638,7.096
3.010101,3.8600,-1.2731,0.9509,4.174
3.029132,1.3713,0.8604,0.3557,1.657
3.048935,-0.6394,0.8582,-0.0899,1.074
3.067511,-1.5772,0.2162,-0.1803,1.602
3.088258,-2.1230,-0.3324,-0.2233,2.160
3.107903,-2.0220,0.0654,-0.5995,2.110
3.135470,-1.3942,-0.1747,-0.4276,1.469
3.152734,-0.6013,-0.5205,0.1492,0.809
3.168890,0.0383,-0.4835,0.5710,0.749
3.188746,0.7511,-0.4020,0.5007,0.988
3.209145,0.8201,-0.3715,-0.1228,0.909
3.229662,0.4656,-0.4688,-0.6279,0.912
3.249874,0.1282,-0.4184,-0.4861,0.654
3.270546,0.0456,-0.3280,-0.2936,0.443
3.290293,-0.1246,-0.2057,-0.1264,0.272
3.310217,-0.1707,-0.1566,-0.0712,0.242
3.336639,-0.2244,-0.3889,-0.1029,0.461
3.350526,-0.1819,-0.3003,-0.1327,0.375
3.370786,-0.0702,-0.1422,-0.1636,0.228
3.391092,0.0429,-0.1165,-0.1419,0.189
3.417334,0.2207,-0.1609,-0.2783,0.390
3.442845,0.4262,-0.2305,-0.5126,0.705
3.452185,0.4628,-0.2305,-0.5355,0.744
3.471675,0.6973,-0.3084,-0.4528,0.887
3.491705,0.9550,-0.5441,-0.5281,1.219
3.516860,1.3634,-0.5686,-0.4255,1.537
3.538317,1.5543,-0.6377,-0.2075,1.693
3.552309,1.4707,-0.7463,-0.0526,1.650
3.572644,1.2287,-0.9291,0.2782,1.565
3.593005,0.8436,-0.7065,0.4198,1.178
3.616823,0.4993,-0.5451,0.2516,0.781
3.641827,0.2692,-0.3233,0.0381,0.422
3.653538,0.2980,-0.3229,0.0127,0.440
3.673785,0.1537,-0.4165,-0.2057,0.489
3.694181,-0.0581,-0.1878,-0.1013,0.221
3.714245,-0.3163,0.0830,0.0073,0.327
3.739203,-0.6468,0.3503,0.0529,0.737
3.767863,-0.8928,0.0501,-0.1172,0.902
3.780409,-0.9326,-0.1615,-0.0799,0.950
3.794704,-0.7837,-0.2031,-0.0891,0.814
3.815047,-0.4929,-0.1180,-0.1626,0.532
3.839132,-0.5982,-0.1830,-0.2264,0.665
3.860411,-0.6501,-0.3560,-0.2541,0.784
3.875601,-0.5684,-0.3091,-0.1594,0.666
3.895849,-0.2618,-0.1151,-0.1526,0.324
3.915971,-0.0064,-0.1693,-0.1340,0.216
3.938975,0.1919,-0.2833,-0.1951,0.394
3.967848,0.4566,-0.2904,-0.2751,0.607
3.980460,0.4733,-0.2265,-0.2494,0.581
3.996805,0.3912,-0.3060,-0.1331,0.514
4.017434,0.1421,-0.4251,-0.1673,0.478
4.039090,-0.0493,-0.3805,-0.1766,0.422
4.065014,-0.1473,-0.1558,-0.0846,0.231
4.078250,-0.1956,-0.1578,-0.0546,0.257
4.098718,-0.2854,-0.1751,0.0336,0.337
4.118273,-0.2291,-0.2716,0.0545,0.360
4.138944,-0.2295,-0.3024,0.0711,0.386
4.166389,-0.3247,-0.1968,0.0694,0.386
4.179394,-0.2451,-0.1657,0.0341,0.298
4.199003,0.0463,-0.1378,0.1066,0.180
4.219401,0.2476,-0.3541,0.0451,0.434
4.250039,0.6474,-0.5685,0.0085,0.862
4.280142,0.8988,-0.4673,-0.0719,1.016
4.280922,0.9266,-0.4665,-0.0665,1.040
4.299832,0.9323,-0.4376,-0.1227,1.037
4.320205,0.7126,-0.4136,-0.2559,0.863
4.350170,0.4107,-0.2607,-0.3018,0.572
4.376602,-0.0179,-0.1557,-0.1455,0.214
4.381317,-0.0494,-0.1489,-0.0586,0.168
4.400679,-0.2465,-0.2701,0.1245,0.386
4.421161,-0.3462,-0.2654,0.2675,0.512
4.441188,-0.3171,-0.3240,0.3662,0.583
4.461333,0.2157,-1.1460,2.3722,2.643
4.488505,-0.6681,0.2469,-1.8691,2.000
4.501753,-0.3886,-0.1786,-1.4781,1.539
4.522005,-0.1301,-0.6119,0.0240,0.626
4.542367,-0.2593,-0.5427,1.5421,1.655
