ax (m/s^2),ay (m/s^2),az (m/s^2)
-3.0387,-4.4308,2.3118
-9.4222,-4.3504,4.3081
-9.7456,0.3898,4.113
-2.9752,1.472,0.7573
0.2292,-2.9744,-2.3262
0.2292,-2.9744,-2.3262
1.9123,-5.1584,-3.8383
4.5051,-6.5307,-3.6961
7.8479,-2.5499,5.5418
4.3798,2.9088,-1.4926
4.3798,2.9088,-1.4926
3.3708,2.9042,0.1155
2.8025,1.6141,0.079
2.0484,-2.5231,-1.8948
-0.1254,-0.7697,-2.9003
-0.1254,-0.7697,-2.9003
-1.8023,0.7764,-2.3705
-3.0829,0.3048,-0.8997
-3.434,0.3964,0.6818
-1.3779,2.0987,0.9299
-1.1158,1.7144,0.7519
-0.6305,0.6477,0.4279
0.2962,-0.9204,-0.289
1.4675,-0.842,-0.1709
2.2464,0.3951,0.5685
2.0434,0.4202,0.568
1.289,0.4137,0.6715
-0.4237,-0.2206,0.5775
-2.4057,-0.5176,0.5443
-2.8795,0.0428,1.0709
-2.8413,0.0518,1.3519
-2.853,0.2712,1.5856
-2.4529,1.1594,1.4166
-1.7104,0.468,0.4063
-2.3043,-3.701,-1.2082
-1.3625,-3.1705,-1.1162
-0.2772,-1.8985,-0.3768
-1.7915,-2.0171,0.293
-3.5281,-2.9532,2.1127
-3.3089,-2.2553,12.2048
0.2138,-1.2119,5.7141
1.5561,-0.5758,0.7397
3.3067,-2.311,-1.814
5.5938,-3.3364,-3.1303
4.693,-2.3127,-4.5793
3.5975,-1.2506,-4.2098
0.7277,-0.1083,-3.0966
-5.0684,-0.8337,-0.7394
-5.275,-1.6386,0.5719
3.8408,0.0876,-0.4705
3.9466,0.2022,-0.4973
4.398,0.9569,-0.4678
4.0432,1.4142,-0.6052
4.0257,1.558,-0.4641
4.7556,1.6162,-0.1902
5.0352,1.6938,-0.3143
5.5957,2.1736,-0.5572
5.6242,1.8146,-0.4283
4.5352,-0.2851,0.2769
-3.9653,-4.0212,3.6174
-5.9229,-3.9148,4.1579
-10.0664,-2.134,4.1661
-9.368,1.0446,2.6832
-3.1138,0.8261,1.0465
0.1519,-2.5143,-1.3118
0.5479,-3.9085,-2.3245
1.6415,-5.3544,-2.9528
4.0405,-7.7926,-2.8518
6.3175,-1.4373,3.5338
4.5736,4.1435,0.7527
4.1911,3.9442,1.6922
4.1336,3.2543,2.1184
3.3547,0.0065,1.2992
1.7122,-3.5523,-1.877
-0.8189,-1.2307,-2.7739
-1.9165,0.1455,-2.7
-2.6175,0.6669,-2.5184
-3.2237,0.6396,-1.1596
